tau,epoch,mean_train_loss,std_train_loss,mean_test_loss,std_test_loss,mean_test_acc,std_test_acc,mean_test_error,std_test_error,mean_weight_norm,std_weight_norm
0,1,1.6717010954965001,0.013167212276463109,1.8666154335657756,0.284526036200659,0.3854666666666667,0.04465896699805463,0.6145333333333333,0.04465896699805461,37.61369069417318,0.06662968978835379
0,2,1.2924501424352024,0.015252126327093635,1.3237953389485677,0.15414107352855314,0.5378,0.0437085803933278,0.4622,0.04370858039332777,37.860450744628906,0.0629638344430709
0,3,1.1013967267286036,0.010427519449103088,1.3393292951583862,0.19893707989055986,0.5478333333333333,0.04873092789321102,0.45216666666666666,0.04873092789321102,38.09942881266276,0.06294570779839291
0,4,0.9728728716229132,0.008148240682585073,1.3154843824704487,0.26164156588389736,0.5816333333333333,0.04264180265107624,0.4183666666666667,0.04264180265107624,38.328484853108726,0.06571228837480715
0,5,0.8774121995675492,0.006588305580089619,1.3118281066258748,0.43446546224679183,0.5963333333333333,0.08329215649347387,0.4036666666666666,0.08329215649347387,38.55143356323242,0.0656070227636256
0,6,0.8041689982804496,0.0084106158852646,1.0210657810529071,0.03176634725244914,0.6597,0.011692305161943039,0.34030000000000005,0.011692305161943039,38.76844914754232,0.0688833887686353
0,7,0.7428761785699075,0.0034397587079841117,0.8022996719996134,0.04685640764087702,0.7253,0.013809779143780662,0.2747,0.013809779143780664,38.97886530558268,0.06749977778164126
0,8,0.6952249194858222,0.0019903579853402364,0.8967753549893697,0.09066445995313062,0.7029666666666667,0.018350567656978206,0.2970333333333333,0.018350567656978203,39.183213551839195,0.07029502418162452
0,9,0.6558687498400787,0.002727454883651352,0.8931577229817709,0.09125181114368747,0.7146666666666667,0.026658269511229186,0.2853333333333333,0.026658269511229186,39.38029352823893,0.07060558951456797
0,10,0.6225966154919256,0.005040564501284986,0.9735588105837504,0.3688183580949447,0.7048333333333333,0.07855713419755928,0.2951666666666667,0.07855713419755928,39.57211939493815,0.07122633626107712
0,11,0.5940193686338947,0.0035374199086945658,0.7833680851936341,0.19002262792432426,0.7443666666666667,0.05689255956039715,0.2556333333333333,0.05689255956039715,39.76162846883138,0.07037728620282963
0,12,0.5683702508913383,0.0029948024417494317,0.7345106074015301,0.08500451467701797,0.7636,0.017657576277620907,0.23640000000000003,0.017657576277620907,39.94528452555338,0.07288100927047755
0,13,0.5434314086969755,0.007092640115762917,0.7754141977945963,0.08128980643118962,0.7456333333333333,0.02184040597913263,0.2543666666666667,0.02184040597913263,40.12704594930013,0.07334514299217172
0,14,0.5237777594410246,0.006634475793166196,0.7236119737943013,0.04169354594530632,0.7624666666666666,0.00650102556011998,0.23753333333333335,0.00650102556011998,40.304847717285156,0.07406828996708362
0,15,0.508840598185044,0.0027836761540038705,0.756500395488739,0.10115628972212616,0.7605,0.021236525139485523,0.23950000000000002,0.021236525139485526,40.48023351033529,0.07534339235173566
0,16,0.48959488245735594,0.0029647142571945936,0.7099629880269368,0.09476004209280826,0.7699666666666666,0.024730008761287038,0.23003333333333334,0.024730008761287038,40.65500259399414,0.0749219548565078
0,17,0.47469492674585295,0.002361076824756984,0.7415794364770253,0.19867184935742413,0.7680666666666666,0.04763426637761243,0.23193333333333332,0.04763426637761243,40.827536265055336,0.07519212129378358
0,18,0.4605838969438785,0.0058762828702158595,0.6844634100278219,0.12739321244201354,0.7810666666666667,0.03096616433033531,0.21893333333333334,0.030966164330335312,40.996629079182945,0.0756575455306518
0,19,0.448152669339432,0.005477337949883668,0.7078316476662954,0.04318311487083862,0.7690666666666667,0.012689102936509473,0.2309333333333333,0.012689102936509473,41.165480295817055,0.07516071375227976
0,20,0.43779799010595094,0.0036125557754080706,0.6335255261103313,0.01849776261566091,0.7982,0.005040833264451426,0.2018,0.005040833264451427,41.33057149251302,0.073925050330979
0,21,0.42287645206325397,0.006338848750658818,0.5845229121526082,0.02939641310222098,0.8082333333333334,0.008590886644190655,0.19176666666666664,0.008590886644190655,41.4959716796875,0.0743160817368549
0,22,0.41199181906605825,0.004336610301655651,0.6502657678286234,0.08022553573500936,0.7951333333333332,0.01770150652722336,0.20486666666666667,0.01770150652722336,41.65968449910482,0.07529069552260587
0,23,0.40199345476029774,0.0038062731678683618,0.6702250640074411,0.13447682016184587,0.7888666666666667,0.032052197012581385,0.2111333333333333,0.032052197012581385,41.82184982299805,0.07696864306658543
0,24,0.3915808227640487,0.004061733042506572,0.6375487838745117,0.03392972364382116,0.7987666666666667,0.010059986746180824,0.20123333333333335,0.010059986746180825,41.98254903157552,0.07641750337799794
0,25,0.3841390396958218,0.005388376536236214,0.6069961700121561,0.10123900238444372,0.8076333333333333,0.02706405980878208,0.19236666666666669,0.02706405980878208,42.142059326171875,0.07500612652905776
0,26,0.37429699826372653,0.003287531978953579,0.6051812254110972,0.06753585089357021,0.8073666666666667,0.014796733873842989,0.19263333333333332,0.014796733873842989,42.300262451171875,0.0727137445361431
0,27,0.3649460381152583,0.004630446430949844,0.590924057261149,0.03480967683072085,0.8096666666666668,0.007651361534611562,0.19033333333333333,0.007651361534611563,42.45813242594401,0.0729649099693252
0,28,0.3583651319692405,0.0034332300003326616,0.6351501637617747,0.10495883433053425,0.8003,0.0249182663923476,0.19970000000000002,0.0249182663923476,42.6154416402181,0.07209241477082617
0,29,0.3520371381634844,0.0036005736760091832,0.603723564751943,0.19443281548881972,0.8126666666666668,0.04727434117291677,0.18733333333333335,0.04727434117291677,42.769978841145836,0.07152629153421286
0,30,0.3421492467476381,0.0037053567456745294,0.6512980685393016,0.06834375428497631,0.8033333333333333,0.01510640040953945,0.19666666666666666,0.01510640040953945,42.92515436808268,0.06972880961455183
0,31,0.3367058676552386,0.0035346577356995625,0.5977010218302409,0.11798559260427945,0.8128333333333333,0.033042447447689645,0.18716666666666668,0.03304244744768964,43.078006744384766,0.06803124611639588
0,32,0.33189367142784626,0.005250266324086818,0.5523030005137125,0.024203082260832752,0.8263666666666666,0.0032624121954979105,0.1736333333333333,0.0032624121954979105,43.232218424479164,0.06722836077723142
0,33,0.3225932683405059,0.004318939353245981,0.6030071393648783,0.08902006952703818,0.8119333333333333,0.023180235834290675,0.18806666666666663,0.02318023583429067,43.38448969523112,0.06437243395883342
0,34,0.31676965192252515,0.00603233574440493,0.49866932269732156,0.017424653670004567,0.8414666666666667,0.0054857390872455275,0.15853333333333333,0.0054857390872455275,43.53651682535807,0.06510991184147652
0,35,0.3087516749453971,0.0019827429365275448,0.5379450036684671,0.0359674250236519,0.8329,0.003290896534380889,0.16710000000000003,0.003290896534380889,43.686726888020836,0.06532428790869013
0,36,0.304321280557532,0.005672714871124138,0.5091475942929585,0.034058209324050806,0.8397666666666668,0.008055639846302278,0.16023333333333334,0.008055639846302278,43.83790969848633,0.06741474049976338
0,37,0.29798264448345974,0.004308269242105382,0.6370554338614146,0.09276873467554995,0.8099,0.019987245933344597,0.19010000000000002,0.019987245933344597,43.98779296875,0.066839901081597
0,38,0.29805234973997713,0.003985214679713202,0.5478552740891774,0.09883875592011238,0.8283333333333333,0.028632557226579248,0.17166666666666666,0.028632557226579248,44.1350351969401,0.0655567433609047
0,39,0.2873802068186741,0.0029357687796668216,0.5548484999656678,0.06380805823117175,0.8310666666666666,0.013702676137650357,0.16893333333333335,0.013702676137650357,44.284138997395836,0.06329328118676601
0,40,0.2845187342304098,0.00260885599500052,0.6007638797601064,0.10826575039448394,0.8184333333333335,0.023603460198312748,0.18156666666666668,0.023603460198312748,44.432427724202476,0.06253316425148038
0,41,0.276875680815889,0.004276622824074819,0.5242902901967367,0.07517024858799572,0.8412666666666667,0.0190581566090043,0.15873333333333337,0.0190581566090043,44.58073298136393,0.06157747628426156
0,42,0.2731118672301092,0.00283455396849457,0.5450384711265565,0.05772424903543596,0.8351000000000001,0.011963695081370105,0.16490000000000002,0.011963695081370105,44.72834142049154,0.062445588745585215
0,43,0.2689764323276734,0.004495930765690359,0.5989420981884003,0.04070162747829827,0.8257,0.010839280418920799,0.17429999999999998,0.010839280418920799,44.87438837687174,0.06135201275731697
0,44,0.2632367147572611,0.0046555129943697945,0.5722439792315166,0.10655911852594573,0.8270666666666667,0.027596799331323415,0.1729333333333333,0.027596799331323415,45.02046585083008,0.06254553858797207
0,45,0.25904863842231846,0.0022960691410010676,0.5362846432844798,0.03825387781509601,0.8391333333333334,0.008800189391901341,0.16086666666666669,0.008800189391901341,45.16463724772135,0.061574526127866284
0,46,0.25651549628577675,0.005115995749789759,0.6208455593109131,0.14796957586615023,0.8200999999999999,0.03035061778613412,0.17990000000000003,0.03035061778613412,45.310325622558594,0.06359658482799763
0,47,0.25111945178629697,0.005198641201087046,0.49545469026565553,0.05936645720555663,0.8489333333333332,0.014360478172168649,0.15106666666666668,0.014360478172168649,45.45326614379883,0.06094477243596616
0,48,0.2461191204655201,0.005346308007787838,0.5994230624993643,0.10472022938756827,0.8268666666666666,0.021279411019418125,0.17313333333333336,0.021279411019418125,45.596577962239586,0.06124847059135651
0,49,0.24385020017420644,0.003907368830315058,0.6073807422478993,0.03341756247628238,0.8300000000000001,0.010486181383134643,0.17,0.010486181383134641,45.73950703938802,0.062053398114016
0,50,0.24133580463850288,0.004454218612523286,0.5350008702596029,0.027625966298828065,0.8424666666666667,0.007341888948583548,0.15753333333333333,0.007341888948583549,45.880775451660156,0.06089304927013279
1,1,1.8474788143405119,0.013677116042323292,1.5885651672999064,0.042168777024173355,0.42016666666666663,0.006764860185793434,0.5798333333333333,0.006764860185793379,37.67023213704427,0.07220726442878718
1,2,1.437591982619537,0.023792738808009712,1.7799987262725832,0.35386056143451494,0.4345666666666667,0.031099249722997095,0.5654333333333333,0.031099249722997064,37.958815256754555,0.08881474026823402
1,3,1.2385657581628537,0.03511469913975851,1.7398508780797322,0.7085874148439567,0.47550000000000003,0.10211615934806793,0.5245000000000001,0.10211615934806793,38.25134404500326,0.09041056121872444
1,4,1.0950808688706044,0.029347096369486063,1.4658585948944092,0.5691557339174529,0.5427666666666667,0.10867264298494511,0.4572333333333334,0.10867264298494514,38.52013397216797,0.0973806532853729
1,5,1.0102690224045885,0.02799153147188562,1.3508638772328696,0.28929248691329057,0.5630000000000001,0.07645397308184838,0.437,0.07645397308184838,38.7940559387207,0.10203863807748785
1,6,0.9264731230333333,0.027520461044269837,1.0496718789100647,0.1130887727132708,0.6414666666666666,0.027038922562360568,0.35853333333333337,0.027038922562360568,39.0551389058431,0.10032788564649692
1,7,0.8566493999724294,0.03139450275230931,0.9295745738983155,0.06595904771663988,0.6807666666666666,0.019030589411085864,0.3192333333333333,0.019030589411085864,39.31506601969401,0.09806173225948792
1,8,0.803342682067289,0.020820873002565948,0.8904360256830852,0.11485034172112082,0.6985333333333333,0.02594789651076433,0.30146666666666666,0.02594789651076433,39.564857482910156,0.11405569670003153
1,9,0.7535436184408312,0.022996385702013906,0.8719498826980591,0.08127869813528915,0.7094999999999999,0.02120754582689848,0.2905,0.02120754582689848,39.799476623535156,0.11248591296497641
