tau,epoch,mean_train_loss,std_train_loss,mean_test_loss,std_test_loss,mean_test_acc,std_test_acc,mean_test_error,std_test_error,mean_weight_norm,std_weight_norm
0,1,1.6676833875547183,0.017641266570978417,2.202086876296997,0.3010865459593026,0.34909999999999997,0.024000624991862205,0.6509,0.02400062499186218,36.20089975992838,0.06406718544579168
0,2,1.2810198654502454,0.021263706107638728,1.3423542181650798,0.169867364582015,0.5274666666666668,0.039480923663629416,0.4725333333333333,0.03948092366362941,35.09948857625326,0.06237492725968788
0,3,1.0819805085100074,0.021475719629572173,1.4791400311152139,0.37685308832811115,0.5322,0.07600315782913235,0.4678,0.07600315782913235,34.05284627278646,0.0617732293919909
0,4,0.946465201745761,0.015808768290016307,1.3023707018534343,0.13508794541433225,0.5776333333333333,0.026735806203167584,0.4223666666666667,0.026735806203167584,33.05666859944662,0.05938664765566629
0,5,0.8478289176436031,0.005068889425591496,1.2791661287307738,0.4251634660892502,0.5952666666666667,0.1108089496987194,0.40473333333333333,0.11080894969871938,32.108951568603516,0.05628953583665254
0,6,0.7744541980218197,0.0020261122308939212,1.0295170656522117,0.13931271683040156,0.6646,0.03676234486536462,0.3354000000000001,0.036762344865364616,31.205692291259766,0.053668972034089525
0,7,0.7191423707199421,0.003948711402634001,0.8815188396771748,0.07162354312687726,0.7010333333333335,0.019539788466954654,0.29896666666666666,0.019539788466954654,30.34655253092448,0.047757691844068785
0,8,0.6724096333635026,0.0062292542247700125,0.9307050651868184,0.09586725570603927,0.6877000000000001,0.03227212419410905,0.31229999999999997,0.03227212419410905,29.53240394592285,0.05024011263333065
0,9,0.6377655462586564,0.005776120480619915,0.8335523301760356,0.06405386462684368,0.7242666666666665,0.010979222801880517,0.27573333333333333,0.010979222801880517,28.763245900472004,0.05070827387226231
0,10,0.6047550241406515,0.005684132115376744,0.9353487727165222,0.23588164636994194,0.7150666666666666,0.05513921774321188,0.28493333333333337,0.05513921774321188,28.035860697428387,0.04831210082709629
0,11,0.5791206186588057,0.006489572992817525,0.9732937293688456,0.5250970059874476,0.7087333333333333,0.11435918560978534,0.2912666666666667,0.11435918560978534,27.354228973388672,0.05057574631002921
0,12,0.5547013678107624,0.00740730280951282,0.7621189873695373,0.11777707161341734,0.7508333333333334,0.02952699329991685,0.24916666666666665,0.02952699329991685,26.71219253540039,0.051545495586435584
0,13,0.5357275533046056,0.005171975103514296,0.9790853596687317,0.14723954124686228,0.7005333333333333,0.034064693354459136,0.29946666666666666,0.034064693354459136,26.10891596476237,0.05009826815871969
0,14,0.5163977138018466,0.004334616302692266,0.7161509213447571,0.07807483398999775,0.7589333333333333,0.023034177505032213,0.24106666666666665,0.023034177505032213,25.546667098999023,0.0495054569434094
0,15,0.5020825693166265,0.008030269571574966,0.7250202206293741,0.0877066946407718,0.7653666666666666,0.02323065503452999,0.23463333333333336,0.02323065503452999,25.017386118570965,0.04721616558598801
0,16,0.4859501182880548,0.006597113553954916,1.1627085456371307,0.8147037107095736,0.6824333333333333,0.15021925087462437,0.31756666666666666,0.15021925087462437,24.520344416300457,0.04386222829650262
0,17,0.4692908646403879,0.004828984624596358,0.9267132233778635,0.29118366290224545,0.7196333333333333,0.05072961002544111,0.28036666666666665,0.05072961002544111,24.063444137573242,0.04510616702111542
0,18,0.4595955629584531,0.0038736174935541583,0.6831024170716603,0.12232762208357968,0.7762333333333333,0.031915095696759745,0.22376666666666667,0.031915095696759745,23.63182322184245,0.046987861357042957
0,19,0.4480382363865341,0.003787114796242141,0.6682903753598531,0.056430664795328093,0.7816333333333333,0.016805455463430114,0.21836666666666668,0.016805455463430118,23.230520248413086,0.04807231683659188
0,20,0.4399239630497935,0.0038143719229182882,0.8215498780568442,0.24960372591097757,0.7407333333333334,0.060235731367132346,0.2592666666666667,0.06023573136713235,22.86141077677409,0.04787976795217869
0,21,0.4289774634547449,0.0023468754411257726,0.6979664346694946,0.16883161287005127,0.7807333333333334,0.0390488582846328,0.21926666666666664,0.0390488582846328,22.519229253133137,0.046771687783285325
0,22,0.42035605380500574,0.004210069376781437,0.8194018012841542,0.21756252695431996,0.7468,0.04473130894574852,0.2532,0.04473130894574852,22.1943785349528,0.04890598141132665
0,23,0.4120473734913783,0.0023715526229049146,0.7989236292362213,0.34036340042340085,0.7551666666666667,0.07550008830016909,0.24483333333333332,0.07550008830016909,21.901172637939453,0.05500754936257984
0,24,0.4033856189540585,0.0036093850042134023,0.7887266903718313,0.07960894011288107,0.7553333333333333,0.02266767154635285,0.24466666666666667,0.02266767154635285,21.628441492716473,0.057366836760035275
0,25,0.39829067150345243,0.002445078965244526,0.7502063798268637,0.17730846446521795,0.7653666666666666,0.041902545666502616,0.23463333333333333,0.04190254566650262,21.378265380859375,0.0522073416860887
0,26,0.3901627040122781,0.003660337391647914,0.6033630559285482,0.13013661232218895,0.8037666666666667,0.036007823224034716,0.19623333333333334,0.036007823224034716,21.15070152282715,0.05070233011778697
0,27,0.38509311738526425,0.004609548301435609,0.7653280445257823,0.1748975713195742,0.7567333333333334,0.0524108131336782,0.24326666666666666,0.0524108131336782,20.93480110168457,0.0481728751027318
0,28,0.376860876420778,0.002986081263547551,0.6975954557577769,0.11586549619431774,0.7740333333333332,0.03395899488108168,0.22596666666666668,0.033958994881081686,20.74231783548991,0.04789904104736275
0,29,0.3731183008642554,0.001119222500521368,0.6851463951746622,0.1644235123670926,0.7813333333333333,0.04102698299087238,0.21866666666666665,0.04102698299087238,20.563144048055012,0.05291636018289519
0,30,0.37162903413646564,0.0017324510531174276,0.7597512510935465,0.26697526056459003,0.7690999999999999,0.05487877549654326,0.23090000000000002,0.05487877549654326,20.401939392089844,0.051061802167312
0,31,0.3646975394913201,0.0017613579419930565,0.625834418741862,0.12932852639161097,0.7985333333333333,0.0332148059355061,0.20146666666666666,0.0332148059355061,20.252450942993164,0.045269307263916266
0,32,0.36178077278438026,0.0017415150466684906,0.7295210799217223,0.11126809191989231,0.7745333333333334,0.02639172850219049,0.22546666666666662,0.02639172850219049,20.120436986287434,0.048774784029814125
0,33,0.35368103942399537,0.001615050834670285,0.7538200748761494,0.1986391072406045,0.7738333333333333,0.044235091650558785,0.22616666666666665,0.044235091650558785,19.996344248453777,0.050290998659755344
0,34,0.3517409529146331,0.0006589195355237047,0.6967018349329631,0.1942499795097892,0.7845,0.056403280046465366,0.21550000000000002,0.056403280046465366,19.886157989501953,0.05015462659498022
0,35,0.3472285685077856,0.001120276895728996,0.7131234541575114,0.27365852703732585,0.7860333333333335,0.06140637860461513,0.21396666666666664,0.06140637860461513,19.782835006713867,0.04220286412997956
0,36,0.3433337747822027,0.0015894736162783301,0.6040587338288625,0.06510367050830589,0.8020666666666667,0.019775068478600357,0.19793333333333332,0.01977506847860036,19.69563865661621,0.040348530534167
0,37,0.3405177585736159,0.0004887261065642536,0.7017596434275309,0.0786458747536755,0.7797666666666666,0.020150516949530954,0.22023333333333336,0.020150516949530954,19.61010233561198,0.030110285193668186
0,38,0.3389055303346369,0.001083187540975381,0.6653310926914214,0.12706020162986273,0.7900333333333333,0.03202644740418979,0.20996666666666666,0.03202644740418979,19.539348602294922,0.027513026558949365
0,39,0.3315047421901529,0.0014646820946733492,0.6523458438078563,0.14462386915531752,0.7916,0.03329068938907695,0.20840000000000003,0.03329068938907695,19.467213948567707,0.030528779914476247
0,40,0.33179084193167885,0.003199249527730119,0.7622003122329711,0.249328416359924,0.7731333333333333,0.05080839825593142,0.22686666666666666,0.05080839825593142,19.409876505533855,0.027233681987202087
0,41,0.3278278412086173,0.002363394573567899,0.5975554779052734,0.05312579675399714,0.8109333333333333,0.01740813985850682,0.1890666666666667,0.01740813985850682,19.3593012491862,0.03542235533322367
0,42,0.3273090752316456,0.0016236478178827587,0.7718723650455473,0.16665110860798266,0.7715666666666667,0.038074838585781735,0.22843333333333335,0.038074838585781735,19.3111629486084,0.03900981195879962
