tau,epoch,mean_train_loss,std_train_loss,mean_test_loss,std_test_loss,mean_test_acc,std_test_acc,mean_test_error,std_test_error,mean_weight_norm,std_weight_norm
0,1,1.669039033054797,0.009112489430375677,1.8382153067270917,0.13634183074059383,0.3852333333333333,0.011292622960735644,0.6147666666666667,0.011292622960735629,36.909646352132164,0.062496433437242656
0,2,1.2894192722650644,0.013677422710612668,1.5615526180267334,0.31246900068565203,0.48606666666666665,0.0606143822317223,0.5139333333333334,0.06061438223172232,36.46632512410482,0.05595688053395688
0,3,1.1006367150678253,0.014819484642556849,1.2861926182428995,0.20488454117962798,0.5668666666666666,0.047080817041905,0.4331333333333333,0.047080817041905,36.03400675455729,0.051229623227920296
0,4,0.9722606196224639,0.022378475817050016,1.2318823517481485,0.07475616674207772,0.5875333333333334,0.01577350098530233,0.4124666666666667,0.01577350098530233,35.61028544108073,0.04702629913364697
0,5,0.8732344924844643,0.025769341318520926,1.2038289452234905,0.18006787358885595,0.6103999999999999,0.04213169828051088,0.3896,0.04213169828051088,35.199170430501304,0.044796765938568184
0,6,0.7992871090680843,0.025614104195374115,0.9463283075968425,0.14023150373895332,0.6834333333333333,0.04484699915639098,0.3165666666666666,0.04484699915639098,34.79552332560221,0.042943351987616264
0,7,0.7370800753739383,0.02071089001626595,0.8514210520744324,0.054383326312751744,0.7080000000000001,0.017918426270183453,0.292,0.017918426270183453,34.40234375,0.03870248613314653
0,8,0.6882035103701977,0.012404301081473912,0.8853681004206341,0.14216322125355382,0.7067333333333332,0.035032032960325504,0.2932666666666667,0.035032032960325504,34.0171267191569,0.03744720752370802
0,9,0.6499879781699852,0.01532956795837091,0.8334431193987527,0.08458892695134818,0.7250333333333333,0.017283035998728144,0.27496666666666664,0.017283035998728144,33.640618642171226,0.03801358674814493
0,10,0.6172745481374827,0.011371590408142424,0.8040125885327657,0.0290461514330537,0.7357666666666667,0.006700248751601232,0.2642333333333333,0.006700248751601232,33.27391052246094,0.03752848509872918
